---,Actor,Location,Rotation,Scale,Meshes
Row_539,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=3293.900119,Y=-200.220803,Z=-331.710693)","(Pitch=-5.476903,Yaw=102.657151,Roll=1.415986)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Reed_Grass_slBjG/Reed_Grass_LOD0_Var4_slBjG_4.Reed_Grass_LOD0_Var4_slBjG_4'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Reed_Grass_slBjG/Reed_Grass_slBjG_inst""')),)"
Row_540,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-2443.810642,Y=1125.490331,Z=-231.532959)","(Pitch=-0.000000,Yaw=-8.538177,Roll=0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/3D_Plants/Reed_Grass_slBjG/Reed_Grass_LOD0_Var4_slBjG_4.Reed_Grass_LOD0_Var4_slBjG_4'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Plants/Reed_Grass_slBjG/Reed_Grass_slBjG_inst""')),)"
Row_541,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-2736.152026,Y=-611.495636,Z=-392.170166)","(Pitch=0.000000,Yaw=0.000000,Roll=-0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_542,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-2569.342384,Y=-1127.561125,Z=-223.146973)","(Pitch=-0.000000,Yaw=-79.305384,Roll=0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_543,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-2510.252406,Y=-1535.357391,Z=-349.426514)","(Pitch=-0.000000,Yaw=-79.305384,Roll=0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_544,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-2223.099042,Y=-850.891303,Z=-303.897949)","(Pitch=-0.000000,Yaw=-79.305384,Roll=0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_545,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=12.617976,Y=-2648.293624,Z=-257.969238)","(Pitch=0.000000,Yaw=3.293696,Roll=-0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_546,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=776.393316,Y=-2604.338926,Z=-223.146973)","(Pitch=0.000000,Yaw=3.293696,Roll=-0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_547,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=1496.761750,Y=-2562.882263,Z=-223.146973)","(Pitch=0.000000,Yaw=168.729460,Roll=-0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_548,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=2007.116994,Y=2372.704328,Z=-223.146973)","(Pitch=-0.000000,Yaw=-47.473237,Roll=0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_549,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-1010.836340,Y=2759.294181,Z=-223.146973)","(Pitch=-0.000000,Yaw=-47.473237,Roll=0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_550,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-2405.196697,Y=1326.321679,Z=-335.075195)","(Pitch=17.949538,Yaw=-117.195682,Roll=6.495822)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_551,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-438.391072,Y=-2333.224833,Z=-304.266357)","(Pitch=-5.458935,Yaw=-31.408583,Roll=5.698639)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_552,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=2613.969970,Y=-1945.902223,Z=-229.890869)","(Pitch=0.000000,Yaw=43.129230,Roll=-0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_553,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=3014.873523,Y=-1616.132791,Z=-278.907227)","(Pitch=0.000000,Yaw=43.129230,Roll=-0.000000)","(X=1.583093,Y=2.233840,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_554,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-371.836267,Y=2937.810834,Z=-257.770508)","(Pitch=-0.000000,Yaw=170.093174,Roll=10.124142)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_555,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=1389.909054,Y=2630.120771,Z=-257.770508)","(Pitch=-0.000000,Yaw=170.093174,Roll=10.124142)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_556,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-713.707371,Y=-2493.811663,Z=-350.312744)","(Pitch=13.009210,Yaw=-25.253176,Roll=5.289189)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_557,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-2513.421021,Y=-923.444334,Z=-180.424072)","(Pitch=-0.000000,Yaw=58.346937,Roll=0.000000)","(X=2.500000,Y=-2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_558,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-998.873349,Y=-2353.277914,Z=-227.474854)","(Pitch=4.405819,Yaw=60.820459,Roll=13.450163)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_559,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-2442.937144,Y=891.120042,Z=-302.580811)","(Pitch=-0.000000,Yaw=-102.790785,Roll=0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_560,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-1644.108366,Y=2740.878341,Z=-223.146973)","(Pitch=0.000000,Yaw=22.194225,Roll=-0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_561,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-2887.428102,Y=-198.878618,Z=-223.146973)","(Pitch=-0.000000,Yaw=-99.785760,Roll=0.000000)","(X=2.500000,Y=2.500000,Z=3.129897)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_562,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=3320.665332,Y=1027.464912,Z=-216.942627)","(Pitch=-6.905545,Yaw=93.307397,Roll=0.796078)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_563,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=2968.622829,Y=951.285079,Z=-232.678223)","(Pitch=0.470119,Yaw=-75.741981,Roll=-0.714542)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_564,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=3451.900095,Y=-410.986991,Z=-296.634277)","(Pitch=-0.159861,Yaw=-119.853734,Roll=-0.840248)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_565,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=2257.476857,Y=-2290.189718,Z=-229.890869)","(Pitch=0.000000,Yaw=43.129230,Roll=-0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_566,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=2763.627262,Y=-2211.546953,Z=-194.148438)","(Pitch=0.000000,Yaw=179.476072,Roll=-0.000000)","(X=2.500000,Y=2.500000,Z=3.329791)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_567,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=1388.691664,Y=-3105.171194,Z=-223.146973)","(Pitch=0.000000,Yaw=168.729460,Roll=-0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_568,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=2378.559564,Y=-2762.950486,Z=-223.146973)","(Pitch=0.000000,Yaw=168.729460,Roll=-0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_569,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=1691.382738,Y=2359.726893,Z=-296.071045)","(Pitch=-9.571339,Yaw=-80.700203,Roll=-3.315142)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_570,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=1008.681318,Y=1131.134253,Z=-399.828857)","(Pitch=0.088614,Yaw=-9.410553,Roll=5.858511)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_571,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-1197.320807,Y=504.746197,Z=-465.238525)","(Pitch=2.579994,Yaw=-162.500878,Roll=-5.262351)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_572,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=-2055.280223,Y=651.612087,Z=-438.026855)","(Pitch=1.956572,Yaw=-27.991733,Roll=5.523918)","(X=2.870265,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_573,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=2174.535004,Y=1876.764495,Z=-223.146973)","(Pitch=0.000000,Yaw=92.642863,Roll=-0.000000)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_574,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=3087.094180,Y=419.039666,Z=-301.734375)","(Pitch=-4.937106,Yaw=104.096652,Roll=19.967410)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_575,/Script/CoreUObject.Class'/Script/ManorLords.SMBuilding',"(X=3173.633238,Y=171.845675,Z=-278.738770)","(Pitch=-0.159861,Yaw=32.877674,Roll=-0.840248)","(X=2.500000,Y=2.500000,Z=3.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/Environment/Foliage/SM_MERGED_ReedClump.SM_MERGED_ReedClump'',Materials=(MaterialInstanceConstant'""/Game/GrassPack/Materials/grass4_GV""')),)"
Row_576,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Fish.Resource_Fish_C',"(X=103921.440220,Y=70936.542989,Z=2285.091553)","(Pitch=0.000000,Yaw=16.735813,Roll=-0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')))"
Row_577,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Fish.Resource_Fish_C',"(X=101295.332268,Y=71724.491915,Z=2285.091553)","(Pitch=0.000000,Yaw=124.065692,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')))"
Row_578,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Fish.Resource_Fish_C',"(X=100622.747629,Y=71243.679329,Z=2285.091553)","(Pitch=0.000000,Yaw=158.248857,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')))"
Row_579,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Fish.Resource_Fish_C',"(X=100651.337448,Y=70230.264432,Z=2285.091553)","(Pitch=-0.000000,Yaw=-171.114712,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')))"
Row_580,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Fish.Resource_Fish_C',"(X=101818.975910,Y=68192.232367,Z=2285.091553)","(Pitch=-0.000000,Yaw=-100.296614,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')),(StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesGatherable/SM_animatedFish.SM_animatedFish'',Materials=(Material'""/Game/ManorLords/ResourcesGatherable/M_FishAnimated""')))"
